"NUMERO_CUENTA","NOMBRE_MENU","NOMBRE_RESTAURANTE","CANTIDAD","ENTREGADO"
"4753940908","tookmyends","Nlounge",19,"1"
"7326051789","foundbadlyinterest","Nlounge",8,"0"
"1163207626","it'swritewrong","Skyble",3,"0"
"3713676548","noalwaysit","Skyble",11,"0"
"5071275037","televisionhandledred","Skyble",3,"1"
"1213618573","computercolddreams","Skyble",15,"1"
"1948652313","aboutlistsmoke","Skyble",1,"0"
"7697887102","untilwhitelots","Nlounge",5,"0"
"6307467498","piqueholdto","Kimia",10,"1"
"4551263341","it'sshowassert","Kimia",1,"0"
"5686427206","ormuchwe","Kimia",9,"1"
"8126153039","othershandledleader","Nlounge",8,"1"
"132","movedcodewith","Nlounge",6,"1"
"2746440514","manydiscoveredto","Nlounge",5,"1"
"6339539881","tomagneticplane","Nlounge",12,"1"
"250","monstershouldship","Nlounge",14,"0"
"4077335528","smokeisrabbit","Nlounge",14,"1"
"1543385993","sidekicktextweb","Nlounge",8,"1"
"57","openrabbitcame","Nlounge",4,"0"
"3179204578","buildendin","Nlounge",15,"1"
"1522956191","whencaveselse","Nlounge",18,"1"
"78","whatcoldopen","Nlounge",2,"1"
"202","interestbangingfire","Nlounge",3,"1"
"208","wantelsea","Nlounge",8,"0"
"7650243526","endsitsdad","Nlounge",9,"1"
"8792307138","daystreessacrifice","Kaymbo",9,"1"
"1399867559","probablyinheadphones","Nlounge",5,"0"
"3912614584","librarythisspeed","Nlounge",16,"1"
"6322262881","isghostsill","Nlounge",7,"0"
"5951661975","endingsidekickweb","Nlounge",6,"1"
"6408258989","thethrowmonster","Nlounge",2,"0"
"7806090911","ghostboonof","Nlounge",1,"1"
"6092167273","wehatchin","Nlounge",18,"1"
"1807849459","ghostgoodvisions","Nlounge",2,"1"
"3087626436","hatchorconstantly","Nlounge",9,"0"
"7803659939","elselistdied","Nlounge",14,"0"
"5660297908","leaderillsacrifice","Nlounge",12,"1"
"7650243526","throwmyon","Nlounge",15,"0"
"7221736911","roomplanemany","Nlounge",18,"0"
"6328766983","it'sdemandedwhat","Nlounge",2,"1"
"210","otherstookthrow","Nlounge",18,"1"
"2699337789","pullwholots","Nlounge",7,"0"
"4027031044","insofaabout","Nlounge",6,"0"
"3","elsecodeso","Nlounge",19,"0"
"20","listarewhen","Nlounge",13,"1"
"1167716251","fromothersare","Nlounge",5,"0"
"62","somethingwhenhot","Nlounge",14,"1"
"5534500344","suspensetheyleader","Nlounge",3,"1"
"179","showprobablywords","Nlounge",4,"1"
"1538916730","tookwherehatch","Nlounge",6,"0"
"2873991077","goodtosofa","Nlounge",6,"0"
"8504264003","asfromwindow","Nlounge",6,"1"
"9568431947","crashwithtext","Nlounge",6,"1"
"9725612634","tookautomaticallyon","Nlounge",4,"0"
"7930727868","worldtreeswrite","Nlounge",17,"0"
"6092167273","assertdemandedwhen","Nlounge",15,"1"
"6154916122","whatlightlost","Nlounge",14,"0"
"8693757652","itendinga","Nlounge",10,"1"
"112","visionswornsidekick","Nlounge",7,"0"
"3118176759","dreamsdaysrescue","Nlounge",1,"0"
"5729850445","whatillhold","Nlounge",3,"1"
"6774802021","automaticallymonsterwhile","Nlounge",6,"0"
"91","or maybenumbersthrow","Nlounge",13,"0"
"197","tobuildasked","Nlounge",19,"1"
"5421838665","camecodesill","Nlounge",16,"0"
"7888067730","booksinas","Nlounge",2,"0"
"1090492230","onuntilspeed","Nlounge",8,"0"
"7733083964","firebuildwhat","Nlounge",16,"1"
"2699337789","redlibrarywith","Nlounge",4,"0"
"2921479533","illtowrong","Nlounge",6,"0"
"4944794542","sofadayswant","Nlounge",4,"0"
"8408620252","havewarpsill","Nlounge",13,"0"
"2172184823","televisionwegenerated","Nlounge",13,"1"
"3673332256","coldautomaticallybooks","Nlounge",8,"1"
"5233354633","aboutfindcold","Nlounge",9,"0"
"2247576147","otherslostcrash","Nlounge",16,"1"
"84","waswhocrash","Nlounge",14,"1"
"8408620252","captainmanmagnetic","Nlounge",8,"1"
"253","havediedbanging","Nlounge",4,"1"
"2441441559","theykeyswicket","Nlounge",8,"1"
"96","probablyillmany","Nlounge",4,"0"
"2593544966","whitecrashroom","Topicware",1,"0"
"280","foundbuildabout","Topicware",19,"1"
"9143200029","fromtheyof","Topicware",8,"1"
"3529639535","opentois","Topicware",12,"0"
"200","redwarpbuild","Topicware",19,"0"
"4551263341","inwillnumbers","Topicware",12,"1"
"7633127526","peopleaskedsomething","Topicware",3,"0"
"1139333053","piquetelevisionshepherd","Topicware",7,"1"
"8940766350","onbooksmoved","Topicware",19,"1"
"1519360356","televisionlostend","Nlounge",16,"0"
"4384174817","havebangingfrom","Nlounge",4,"0"
"6627326925","discoveredendingheadphones","Nlounge",6,"0"
"8394679412","or mayberescuethey","Nlounge",3,"1"
"3054074326","tryingredshepherd","Nlounge",11,"0"
"133","badlyorwarp","Nlounge",7,"0"
"1694038011","throwmanis","Nlounge",19,"0"
"6412353450","leadercomputerbanging","Nlounge",8,"1"
"3221386869","indiscoveredno","Nlounge",16,"0"
"2438465701","probablysmokehatch","Nlounge",12,"0"
"146","islandilldied","Nlounge",7,"1"
"7869593646","asgeneratedtext","Nlounge",6,"1"
"2414172430","theyfirethis","Nlounge",15,"0"
"8363295932","theyprobablybanging","Nlounge",1,"1"
"2620496315","wordsit'son","Nlounge",12,"0"
"8400559518","somethingor mayberoom","Nlounge",5,"0"
"3005633977","iswithmuch","Nlounge",4,"1"
"9395536776","ballsuspensedemanded","Nlounge",14,"0"
"5918667518","dobuildautomatically","Voonyx",16,"0"
"1496181835","wordswhencame","Voonyx",7,"1"
"4105732057","sofapiqueto","Voonyx",19,"0"
"4982972052","lockwithwhen","Voonyx",7,"0"
"4771654895","bangingsofafound","Voonyx",14,"0"
"3640211273","haditpique","Voonyx",15,"1"
"6739509675","lostwhatassert","Voonyx",16,"1"
"143","assertor maybeit","Voonyx",5,"0"
"2968895448","havemovedhat","Voonyx",7,"0"
"9905537063","thisarelibrary","Nlounge",13,"0"
"5040004566","textitmonster","Nlounge",5,"1"
"5985122890","roomlostthey","Nlounge",18,"0"
"6403694678","cavesuntilshow","Nlounge",19,"0"
"299","ofmagneticisland","Nlounge",1,"0"
"7360723780","inlistas","Nlounge",14,"0"
"2803848838","secretlythrowwith","Nlounge",12,"1"
"86","totextboon","Nlounge",16,"0"
"5034079091","headphonesassertlock","Nlounge",14,"1"
"3118176759","somethingwantsill","Nlounge",5,"0"
"2141396328","whitewindowboon","Nlounge",15,"1"
"1139333053","anoelse","Nlounge",17,"1"
"1571715746","magnetichidwas","Nlounge",18,"1"
"4024652355","assertislandit","Nlounge",6,"1"
"4005748198","dosidekickopen","Nlounge",3,"1"
"7731544574","bookstheyis","Nlounge",2,"1"
"143","havetryingcrash","Nlounge",6,"0"
"6406404582","worldhavesill","Nlounge",15,"1"
"9116877665","demandedrescueisland","Nlounge",14,"1"
"8590715047","assertdemandedwhen","Nlounge",15,"1"
"7731544574","tryingtookhatch","Nlounge",9,"0"
"6339539881","dreamswithwrong","Nlounge",16,"0"
"7648127152","smokeothershold","Nlounge",13,"0"
"1733881888","rescueIto","Nlounge",13,"0"
"5657309854","asweinterest","Nlounge",14,"0"
"2741309808","sitsofdreams","Nlounge",14,"1"
"35","gooddemandedcame","Nlounge",14,"1"
"257","wasgeneratedit","Nlounge",5,"0"
"9213889964","visionsvisionsno","Nlounge",18,"1"
"75","generatedalwaysor maybe","Nlounge",4,"0"
"8617247193","foundredwith","Nlounge",14,"1"
"238","onuntilspeed","Nlounge",13,"0"
"127","itwantprobably","Nlounge",13,"0"
"2054075049","libraryinlibrary","Nlounge",12,"0"
"4603332006","roomspeedwill","Nlounge",4,"1"
"126","arecomputerends","Nlounge",9,"1"
"92","generatedwordsprobably","Nlounge",7,"1"
"1931665212","isprobablyhandled","Nlounge",17,"0"
"5797821188","haddiedheadphones","Nlounge",3,"0"
"6347123757","suspensehotpull","Nlounge",17,"0"
"6191058952","sidekicklistenter","Aimbo",11,"1"
"5966308566","holdwaitedpique","Aimbo",19,"1"
"6322262881","badlypeopleship","Aimbo",1,"0"
"4928682077","nooutthe","Aimbo",14,"1"
"1841299924","secretlyaresecretly","Aimbo",8,"1"
"6732390252","redspeedkeys","Aimbo",3,"1"
"5532112392","buildroomfire","Aimbo",9,"1"
"2183246650","dreamswebdiscovered","Aimbo",10,"1"
"5613289182","holdislandsuspense","Aimbo",19,"0"
"205","movedorfind","Yodo",3,"1"
"12","suspenseshouldwhat","Yodo",4,"1"
"2393583598","lighttelevisionsmoke","Yodo",9,"0"
"1865544043","wassacrificeenter","Yodo",2,"1"
"9851398285","mycrashout","Yodo",4,"1"
"75","towicketalways","Yodo",10,"0"
"21","israbbitlost","Yodo",15,"0"
"2844874710","badlysofaplane","Yodo",6,"1"
"9887948656","havelosttext","Yodo",17,"1"
"288","willtreesisland","Nlounge",14,"1"
"7173295979","codesofathey","Nlounge",3,"0"
"3657339451","goodinvisions","Nlounge",9,"0"
"5859823929","mankeyswindow","Nlounge",16,"0"
"256","itwithasked","Nlounge",1,"0"
"9189800537","oflotsothers","Nlounge",15,"1"
"2808452067","sidekicksidekickwhen","Nlounge",13,"0"
"7944781244","adiscoveredto","Nlounge",7,"1"
"3104167057","openthedreams","Nlounge",12,"0"
"7648127152","firemagneticbuild","Nlounge",2,"1"
"6506223043","wesuspenseroom","Nlounge",17,"1"
"9301832713","enterislandwant","Nlounge",8,"0"
"268","camedaysthis","Nlounge",2,"0"
"7367167814","wickettelevisionthis","Nlounge",3,"0"
"275","itotherswindow","Nlounge",13,"1"
"4393804585","haveorman","Nlounge",6,"0"
"90","movedtodreams","Nlounge",17,"0"
"98","piqueboonghost","Nlounge",15,"1"
"4367363887","tookrescuesacrifice","Nlounge",6,"0"
"5083513081","isboonnumbers","Nlounge",2,"1"
"202","wheretowhite","Nlounge",10,"1"
"5797821188","tohaveworld","Nlounge",19,"1"
"5944437509","whopeoplenumbers","Nlounge",14,"1"
"57","lockhadman","Nlounge",11,"1"
"3582110551","headphonesareuntil","Nlounge",14,"0"
"2124926865","computerlighthandled","Nlounge",9,"0"
"8590715047","diedor maybecaptain","Nlounge",4,"0"
"283","librarywhenhandled","Nlounge",19,"1"
"7898245967","coldlotswhat","Nlounge",17,"1"
"298","throughlotsis","Nlounge",17,"1"
"1399867559","wornthewant","Nlounge",12,"1"
"210","whilemanybooks","Nlounge",7,"0"
"72","magneticor mayberabbit","Nlounge",11,"0"
"4422999796","textwaitedthis","Nlounge",2,"1"
"9926925940","daysspeedroom","Nlounge",5,"1"
"147","throwlockdo","Nlounge",13,"0"
"144","theor maybeenter","Nlounge",19,"1"
"53","computerofdad","Nlounge",14,"0"
"8739122964","endingarewith","Nlounge",9,"1"
"9140484738","webcomputerhid","Nlounge",13,"1"
"9186155899","textmagneticwhile","Voonyx",12,"1"
"8409998529","keysthrowill","Voonyx",6,"0"
"8502292953","elserescuehid","Voonyx",9,"0"
"5073598870","televisionitwhen","Voonyx",3,"0"
"2466770258","camebuildabout","Voonyx",5,"0"
"4850910773","ballcomputerisland","Nlounge",4,"1"
"6412353450","itinautomatically","Nlounge",15,"1"
"92","leaderlockwicket","Nlounge",16,"0"
"4886098105","otherswasshepherd","Nlounge",5,"1"
"5280816911","locknumbersinterest","Nlounge",18,"1"
"3803185301","caveselsemagnetic","Nlounge",1,"1"
"12","orassertsits","Nlounge",17,"0"
"8977245717","ishavehandled","Nlounge",19,"1"
"53","handledendingbadly","Nlounge",13,"1"
"8623978246","or maybepullare","Nlounge",13,"1"
"44","onholdno","Nlounge",5,"1"
"6635949872","wantshiphat","Nlounge",19,"1"
"6536184529","havehothave","Nlounge",10,"1"
"6400037923","sofapullto","Nlounge",11,"1"
"1642067569","constantlyfiredo","Nlounge",2,"0"
"2741309808","ghostsmokelibrary","Nlounge",10,"0"
"15","showcamerabbit","Nlounge",1,"0"
"5040004566","daysitends","Nlounge",15,"0"
"8485328696","endingwithwe","Nlounge",18,"0"
"7367167814","assertwhenhandled","Nlounge",9,"0"
"9474960783","hadworldopen","Nlounge",8,"1"
"4542989265","askedtryingdo","Nlounge",5,"0"
"6288547383","theyroomending","Nlounge",7,"0"
"236","sofanumbersill","LiveZ",15,"1"
"9893415875","islandwornon","LiveZ",16,"0"
"6288547383","or maybewindowinterest","LiveZ",9,"1"
"9845755273","bangingwarpwhile","Nlounge",2,"1"
"8676254435","fromwicketconstantly","Nlounge",17,"1"
"2506295011","constantlymagneticplane","Nlounge",8,"0"
"240","probablyaboutwaited","Nlounge",2,"0"
"7601198302","headphonessowas","Katz",19,"0"
"292","init'swill","Katz",1,"0"
"261","worldthrowcaves","Katz",1,"0"
"6627326925","televisionprobablyto","Katz",13,"0"
"4542989265","listofmy","Katz",6,"1"
"9472537467","elsesofaconstantly","Katz",15,"1"
"291","planetreeshold","Katz",4,"1"
"1626086093","alwayswhothey","Katz",7,"0"
"81","lostholdsofa","Katz",13,"1"
"6311357872","speediswhile","Vinder",13,"0"
"2414172430","diedsofaare","Vinder",9,"0"
"8755218554","tolibraryvisions","Vinder",8,"1"
"1339658533","headphonescodered","Vinder",5,"1"
"4027031044","whoaskedwe","Vinder",13,"1"
"89","illwindowwrong","Nlounge",9,"1"
"5944437509","manredof","Nlounge",2,"1"
"6546214392","colditmoved","Nlounge",1,"0"
"200","rescuewhitealways","Nlounge",13,"1"
"9281819353","itsitstrying","Nlounge",5,"0"
"283","onorprobably","Nlounge",8,"0"
"4610580155","nosillthrough","Nlounge",18,"1"
"7172381847","computerthrowelse","Nlounge",2,"1"
"1690616144","wicketaslist","Tazzy",7,"0"
"3808975521","somethingpullpique","Tazzy",6,"1"
"5129728103","diedleaderhave","Tazzy",14,"0"
"5976005851","piqueshouldsacrifice","Nlounge",11,"0"
"3847470863","ondiscoveredwarp","Nlounge",2,"1"
"2249828086","secretlyleadercomputer","Nlounge",17,"1"
"2506295011","manitending","Nlounge",14,"1"
"28","speeddiscoveredare","Nlounge",16,"1"
"57","entercrashlibrary","Nlounge",6,"0"
"7697887102","othersaof","Nlounge",10,"0"
"7624806273","openbangingto","Nlounge",7,"1"
"1163207626","thismonsteralways","Nlounge",1,"0"
"5802203855","aboutwhatcode","Nlounge",1,"1"
"8984315885","alwaysroomor","Nlounge",5,"1"
"2238492472","assertmysidekick","Nlounge",6,"1"
"261","televisiondiscoveredbooks","Nlounge",17,"0"
"8455896812","banginginterestor","Nlounge",15,"0"
"100","Ihavelock","Nlounge",10,"0"
"2054492762","alwayssolots","Nlounge",2,"1"
"12","lockhatchhandled","Nlounge",15,"1"
"3782601455","ofcamethe","Nlounge",15,"1"
"1976121738","muchwhatfind","Nlounge",15,"0"
"5686427206","askedinpull","Nlounge",16,"0"
"4677377570","somethingfoundman","Nlounge",15,"1"
"6672108034","asashow","Nlounge",14,"0"
"3809092189","willfoundthrough","Nlounge",17,"0"
"8827839221","treesoncomputer","Nlounge",8,"1"
"3779490223","dreamsorgenerated","Nlounge",19,"0"
"8962374958","numberswhenlock","Nlounge",16,"1"
"55","lostpiquebuild","Nlounge",14,"0"
"145","pullaboutsill","Nlounge",4,"1"
"4610580155","hatmagneticautomatically","Nlounge",8,"1"
"2401772383","elsewriteleader","Nlounge",9,"0"
"1550044531","inplaneending","Nlounge",16,"1"
"36","whenwithwill","Nlounge",3,"1"
"1714166531","theyareautomatically","Nlounge",10,"0"
"201","daysspeedroom","Nlounge",7,"0"
"280","lotsghostworld","Nlounge",17,"1"
"4596475511","wasnofire","Nlounge",15,"0"
"7601198302","hotendingasked","Nlounge",1,"0"
"1640200183","interestasserttook","Nlounge",18,"1"
"12","illendscrash","Nlounge",3,"1"
"190","librarymanyvisions","Nlounge",17,"0"
"155","alwayswillcame","Nlounge",13,"1"
"8556159609","treesnoplane","Nlounge",15,"1"
"2231500708","ghostwordsa","Nlounge",18,"0"
"3187779221","windowcodecomputer","Nlounge",8,"1"
"9657219099","holdwithno","Nlounge",13,"1"
"3097088031","whocodeprobably","Nlounge",15,"0"
"8550288913","whenshepherdman","Nlounge",6,"1"
"2264906054","monstermagneticsomething","Nlounge",15,"1"
"74","orassertsits","Nlounge",17,"0"
"200","onleaderpique","Nlounge",2,"0"
"3314556714","smokehavebanging","Nlounge",11,"1"
"3327685632","shipdiedhandled","Nlounge",16,"0"
"17","areillcaptain","Nlounge",3,"0"
"1571715746","theIon","Nlounge",5,"0"
"9497441308","aboutwhodo","Nlounge",17,"1"
"3274042454","whenmyfind","Nlounge",7,"0"
"127","islandaretext","Nlounge",5,"0"
"4492178704","manyassertill","Nlounge",17,"1"
"138","sitsdreamslist","Nlounge",12,"1"
"5559451640","shouldwritethrow","Nlounge",7,"1"
"9881805277","asor maybeof","Nlounge",12,"0"
"141","planelightmagnetic","Nlounge",8,"1"
"7221736911","itwithtelevision","Nlounge",15,"1"
"4930543399","webholdpull","Nlounge",17,"1"
"156","holdtopeople","Nlounge",2,"0"
"3283341228","listaor","Nlounge",16,"0"
"5048373600","leaderfiresmoke","Nlounge",2,"1"
"5544014178","booninothers","Nlounge",6,"1"
"7843272819","buildhatin","Nlounge",8,"0"
"9887948656","demandedweto","Nlounge",15,"0"
"3415143662","worldinit","Gigashots",19,"1"
"101","ofuntilwrong","Gigashots",6,"1"
"2129069103","aitthrow","Gigashots",15,"0"
"3640211273","numberswhencode","Gigashots",19,"0"
"2054492762","tryingballthey","Gigashots",17,"0"
"4083235142","piquewhatrabbit","Gigashots",15,"1"
"5353753673","handledgeneratedpique","Gigashots",1,"1"
"103","manybookscame","Gigashots",14,"1"
"38","openwantsmoke","Gigabox",18,"1"
"6605868863","whatkeysball","Nlounge",11,"1"
"1351405532","untilholdlight","Nlounge",15,"0"
"5607984658","it'spiqueit's","Nlounge",12,"1"
"1664979716","tryingwherecold","Nlounge",5,"1"
"3995567508","rescuetocame","Nlounge",9,"0"
"2274262788","televisionpiquediscovered","Miboo",19,"1"
"7869593646","hadwhitethis","Miboo",7,"1"
"38","warpareshould","Miboo",16,"1"
"1018384362","coldwhilerescue","Miboo",16,"0"
"1637108094","shouldfindspeed","Miboo",9,"1"
"247","totheyout","Miboo",15,"1"
"65","librarymanycold","Miboo",8,"0"
"7783230903","it'sbuildship","Miboo",18,"1"
"9987230547","mankeysmagnetic","Miboo",5,"1"
"1018384362","cametocaptain","Nlounge",12,"0"
"10","captaininterestweb","Nlounge",1,"0"
"5280816911","hadcameautomatically","Nlounge",11,"1"
"5532112392","openshoware","Nlounge",15,"1"
"2703811100","aboutwebshow","Nlounge",8,"0"
"7912818194","mythiswant","Nlounge",2,"0"
"7480375124","somethingtookboon","Nlounge",9,"1"
"5212828694","or maybeheadphoneswhen","Nlounge",11,"1"
"3808975521","textsmokebooks","Nlounge",14,"1"
"7134469093","Ispeedthis","Nlounge",6,"1"
"7827319608","sidekickwhomany","Nlounge",5,"0"
"89","hotinill","Nlounge",6,"1"
"7516240420","demandedordad","Nlounge",17,"1"
"6158499070","noofdad","Nlounge",1,"0"
"6661621167","wornwebwindow","Nlounge",13,"0"
"3569696019","lostwhento","Youbridge",4,"1"
"9692637372","theyinpull","Youbridge",8,"1"
"180","suspenselightspeed","Youbridge",15,"0"
"1903620159","shouldtotrying","Youbridge",13,"0"
"54","secretlyholdor","Youbridge",8,"0"
"1453392109","rescuethroughwords","Youbridge",2,"0"
"239","inbooksshow","Nlounge",4,"0"
"9874593149","asserttelevisioninterest","Nlounge",3,"0"
"2403779816","willtreesisland","Nlounge",4,"1"
"6654164757","waitedbadlywho","Nlounge",18,"0"
"6165841112","dayswornred","Nlounge",19,"1"
"3819687109","ghosthatdo","Nlounge",11,"0"
"3","wornthein","Nlounge",15,"1"
"7","ofpeoplecame","Nlounge",19,"1"
"163","alwaysnumbersassert","Nlounge",1,"1"
"2155635486","wasspeedin","Nlounge",13,"0"
"68","sidekickhatchdo","Nlounge",6,"0"
"4469751634","piqueworldsmoke","Nlounge",12,"1"
"7956172248","dayslostdreams","Nlounge",10,"1"
"8962374958","automaticallytooksidekick","Nlounge",16,"1"
"7533018385","lightwhatcame","Nlounge",6,"1"
"221","illwillmagnetic","Nlounge",15,"1"
"6684136844","otherswaswhat","Nlounge",8,"1"
"48","magneticiswarp","Nlounge",19,"1"
"7697887102","showconstantlyso","Nlounge",9,"1"
"54","diedgoodor maybe","Nlounge",14,"0"
"189","whonumbersare","Nlounge",8,"1"
"8100372391","endingofsidekick","Nlounge",5,"0"
"2534685989","wornwithof","Nlounge",9,"0"
"5532112392","secretlytreeswords","Nlounge",3,"0"
"296","goodhandledis","Nlounge",19,"1"
"3005633977","dadwasdo","Nlounge",6,"1"
"8124087735","redsofawaited","Nlounge",3,"0"
"6684136844","hidpeoplebadly","Nlounge",1,"1"
"9678002613","shepherdaswith","Nlounge",1,"1"
"2274262788","computershoulddad","Nlounge",12,"0"
"264","libraryhatchon","Nlounge",4,"1"
"3782112556","reditto","Nlounge",2,"0"
"103","israbbithot","Nlounge",5,"1"
"3640211273","visionsincaptain","Nlounge",10,"1"
"9881805277","fromwaitedwhite","Nlounge",2,"0"
"7697887102","whoredbadly","Nlounge",16,"1"
"29","manrescuedo","Nlounge",19,"1"
"4394622268","magneticshouldtelevision","Nlounge",8,"0"
"4422999796","wasfindlock","Nlounge",4,"0"
"5544014178","endingofsidekick","Nlounge",7,"0"
"103","ballboonas","Nlounge",8,"0"
"208","magneticfindof","Nlounge",19,"0"
"4756411013","piquealwaysship","Nlounge",18,"0"
"4022256513","lostlockgenerated","Nlounge",5,"1"
"6403694678","shouldwillbadly","Nlounge",8,"1"
"3867109758","boonasI","Nlounge",18,"1"
"3517213124","arelotslost","Nlounge",9,"0"
"1139333053","waitedbadlywho","Nlounge",8,"1"
"4613944477","alwaysmagneticspeed","Nlounge",16,"1"
"245","havecaveswhere","Nlounge",5,"1"
"6698014634","wicketashave","Nlounge",14,"1"
"7574650604","tosillcrash","Nlounge",7,"0"
"201","throwwindowcame","Nlounge",1,"1"
"1012587292","redtofound","Nlounge",10,"0"
"152","dadballwe","Nlounge",11,"0"
"7750981940","diedlistcame","Nlounge",3,"1"
"2111016915","demandedasleader","Nlounge",11,"1"
"7027543792","illasweb","Nlounge",8,"0"
"6627326925","firefindthe","Nlounge",12,"1"
