"ID_BAR","ID_BEBEDOR","HORARIO","FECHA_ULTIMA_VISITA"
35,700,"diurno",02-SEP-11
42,587,"todos",20-SEP-11
21,201,"nocturno",12-SEP-11
46,796,"diurno",30-SEP-11
49,940,"todos",15-AUG-11
37,503,"todos",25-SEP-11
43,867,"diurno",30-SEP-11
52,409,"diurno",19-AUG-11
44,97,"todos",08-SEP-11
29,584,"diurno",01-SEP-11
16,227,"nocturno",21-AUG-11
43,768,"nocturno",29-AUG-11
8,771,"diurno",20-AUG-11
8,709,"todos",16-AUG-11
18,237,"todos",28-AUG-11
32,820,"nocturno",17-AUG-11
46,692,"todos",01-JAN-10
17,280,"todos",18-AUG-11
51,231,"nocturno",20-AUG-11
38,1115,"diurno",24-FEB-12
9,1362,"nocturno",23-FEB-12
24,1702,"nocturno",23-JAN-12
37,1527,"diurno",10-FEB-12
33,1545,"diurno",02-FEB-12
56,1697,"diurno",19-JAN-12
48,1825,"todos",20-JAN-12
8,1372,"diurno",05-FEB-12
1,1174,"todos",03-MAR-12
10,1415,"nocturno",30-JAN-12
50,1082,"todos",29-FEB-12
32,1880,"diurno",13-FEB-12
2,1399,"nocturno",16-JAN-12
52,1466,"nocturno",20-FEB-12
35,1067,"diurno",30-JAN-12
40,1879,"nocturno",03-FEB-12
46,1502,"todos",28-FEB-12
27,1659,"todos",06-FEB-12
1,1297,"nocturno",11-FEB-12
39,1225,"todos",17-JAN-12
24,1136,"nocturno",01-FEB-12
2,1199,"diurno",04-MAR-12
35,1088,"diurno",21-JAN-12
14,1284,"diurno",13-FEB-12
27,1701,"diurno",17-FEB-12
28,1228,"todos",24-FEB-12
40,1542,"todos",20-FEB-12
39,1668,"diurno",11-FEB-12
12,1094,"nocturno",15-FEB-12
37,1880,"todos",10-FEB-12
38,1182,"diurno",02-FEB-12
53,1724,"todos",02-FEB-12
53,1330,"nocturno",06-FEB-12
23,1326,"todos",22-JAN-12
41,1704,"nocturno",26-JAN-12
17,1267,"nocturno",21-JAN-12
17,1562,"nocturno",04-FEB-12
6,1332,"nocturno",19-JAN-12
41,1364,"nocturno",20-JAN-12
27,1083,"diurno",23-FEB-12
50,1956,"diurno",03-MAR-12
13,1817,"todos",20-FEB-12
35,1487,"todos",31-JAN-12
56,1671,"todos",11-FEB-12
24,1963,"nocturno",26-JAN-12
55,1920,"todos",02-FEB-12
42,1614,"todos",18-FEB-12
3,1754,"nocturno",10-FEB-12
29,1462,"todos",03-FEB-12
14,1064,"nocturno",29-JAN-12
49,1772,"todos",06-FEB-12
52,1027,"diurno",08-FEB-12
53,1282,"diurno",17-JAN-12
35,1523,"diurno",27-JAN-12
4,1374,"todos",24-JAN-12
21,1671,"todos",15-FEB-12
18,1604,"todos",16-JAN-12
34,1009,"nocturno",20-JAN-12
18,1244,"diurno",07-FEB-12
5,1122,"todos",13-FEB-12
38,1744,"diurno",26-JAN-12
52,1737,"todos",17-JAN-12
55,1284,"nocturno",06-FEB-12
51,1580,"diurno",07-FEB-12
6,1812,"nocturno",02-FEB-12
9,1519,"diurno",20-JAN-12
48,1252,"diurno",17-FEB-12
50,1790,"nocturno",20-FEB-12
19,1751,"todos",05-FEB-12
16,1342,"nocturno",28-FEB-12
21,1182,"nocturno",23-FEB-12
29,1564,"todos",22-FEB-12
29,1253,"nocturno",27-FEB-12
38,1964,"diurno",20-FEB-12
12,1930,"todos",22-JAN-12
34,1559,"diurno",03-MAR-12
46,1058,"todos",18-JAN-12
51,1011,"nocturno",11-FEB-12
53,1345,"todos",04-FEB-12
13,1816,"nocturno",29-FEB-12
23,1129,"nocturno",24-JAN-12
6,1064,"diurno",25-FEB-12
14,1571,"nocturno",07-FEB-12
30,1546,"nocturno",25-JAN-12
56,1204,"nocturno",03-MAR-12
11,1275,"todos",30-JAN-12
15,1980,"diurno",12-FEB-12
22,1669,"diurno",03-FEB-12
49,1236,"diurno",24-JAN-12
20,1963,"diurno",29-FEB-12
15,1234,"nocturno",29-JAN-12
4,1613,"todos",28-FEB-12
36,1196,"todos",22-FEB-12
38,1732,"diurno",29-JAN-12
31,1970,"diurno",26-JAN-12
47,1861,"nocturno",23-JAN-12
12,1771,"todos",20-FEB-12
56,1579,"diurno",10-FEB-12
43,1622,"nocturno",24-JAN-12
11,1760,"diurno",07-FEB-12
40,1434,"todos",29-JAN-12
46,1513,"diurno",25-JAN-12
15,1866,"nocturno",04-MAR-12
31,1070,"nocturno",06-FEB-12
24,1388,"diurno",03-FEB-12
28,1181,"diurno",27-JAN-12
11,1196,"todos",16-JAN-12
7,1781,"todos",30-JAN-12
45,1898,"diurno",30-JAN-12
24,1987,"diurno",28-JAN-12
13,1130,"todos",29-JAN-12
27,1678,"nocturno",04-FEB-12
34,1499,"nocturno",27-JAN-12
33,1231,"diurno",25-JAN-12
16,1542,"diurno",27-JAN-12
16,1159,"diurno",29-JAN-12
46,1575,"todos",22-FEB-12
3,1730,"todos",20-JAN-12
51,1627,"todos",15-JAN-12
32,1806,"diurno",22-JAN-12
54,1833,"diurno",29-FEB-12
48,1470,"diurno",02-FEB-12
20,1990,"diurno",24-JAN-12
25,1216,"todos",16-JAN-12
1,1140,"nocturno",11-FEB-12
44,1733,"nocturno",23-JAN-12
48,1372,"nocturno",13-FEB-12
4,1578,"todos",30-JAN-12
45,1245,"nocturno",08-FEB-12
35,1256,"nocturno",17-JAN-12
56,1488,"todos",27-FEB-12
14,1512,"todos",31-JAN-12
6,1885,"todos",17-JAN-12
13,1865,"todos",04-MAR-12
35,1519,"nocturno",20-FEB-12
8,1654,"todos",07-FEB-12
54,1763,"todos",27-JAN-12
6,1147,"nocturno",12-FEB-12
52,1708,"diurno",11-FEB-12
44,1499,"todos",27-JAN-12
50,1905,"nocturno",27-FEB-12
45,1585,"todos",23-JAN-12
41,1606,"todos",27-FEB-12
33,1998,"nocturno",25-JAN-12
18,1902,"nocturno",20-JAN-12
44,1741,"todos",20-JAN-12
14,1427,"diurno",15-JAN-12
35,1412,"todos",30-JAN-12
48,1524,"nocturno",03-FEB-12
10,1903,"todos",20-FEB-12
52,1050,"todos",22-JAN-12
1,1908,"todos",17-FEB-12
41,1216,"diurno",18-FEB-12
55,1765,"todos",02-FEB-12
44,1136,"nocturno",19-JAN-12
56,1427,"diurno",06-FEB-12
9,1974,"diurno",24-FEB-12
3,1594,"nocturno",29-FEB-12
43,1883,"diurno",02-FEB-12
5,1287,"nocturno",24-FEB-12
55,1102,"diurno",29-JAN-12
44,1407,"todos",31-JAN-12
42,1910,"diurno",25-JAN-12
7,1056,"diurno",06-FEB-12
51,1335,"todos",16-JAN-12
13,1656,"nocturno",18-JAN-12
20,1758,"nocturno",19-JAN-12
7,1166,"diurno",31-JAN-12
16,1860,"todos",08-FEB-12
9,1905,"nocturno",05-FEB-12
36,1535,"diurno",05-FEB-12
5,1793,"todos",06-FEB-12
31,1703,"nocturno",17-FEB-12
39,1027,"nocturno",01-MAR-12
24,1179,"todos",25-JAN-12
49,1482,"diurno",31-JAN-12
48,1996,"nocturno",15-FEB-12
20,1386,"nocturno",08-FEB-12
26,1859,"nocturno",20-FEB-12
35,1026,"todos",19-JAN-12
37,1630,"diurno",20-FEB-12
15,1543,"diurno",28-FEB-12
31,1000,"diurno",29-JAN-12
32,1102,"nocturno",21-JAN-12
33,1777,"todos",20-JAN-12
26,1948,"nocturno",10-FEB-12
3,1429,"nocturno",28-FEB-12
17,1167,"diurno",16-JAN-12
50,1801,"todos",17-JAN-12
19,1152,"diurno",29-FEB-12
42,1170,"todos",19-JAN-12
18,1094,"diurno",25-JAN-12
22,1039,"todos",25-JAN-12
19,1005,"todos",04-MAR-12
45,1344,"nocturno",22-FEB-12
7,1071,"diurno",02-FEB-12
8,1966,"nocturno",25-JAN-12
43,1375,"todos",23-JAN-12
11,1721,"nocturno",19-JAN-12
35,1255,"diurno",22-JAN-12
21,1240,"nocturno",12-FEB-12
41,1861,"todos",15-FEB-12
26,1382,"diurno",25-JAN-12
2,1673,"diurno",29-JAN-12
8,1119,"nocturno",26-JAN-12
14,1017,"diurno",17-JAN-12
21,1020,"todos",31-JAN-12
8,1884,"todos",16-FEB-12
26,1767,"todos",12-FEB-12
25,1365,"diurno",01-MAR-12
54,1891,"diurno",12-FEB-12
1,1929,"nocturno",29-JAN-12
43,1132,"diurno",05-FEB-12
11,1248,"nocturno",19-JAN-12
47,1807,"nocturno",28-JAN-12
17,1494,"nocturno",29-JAN-12
52,1978,"nocturno",08-FEB-12
7,1777,"diurno",08-FEB-12
54,1777,"diurno",20-JAN-12
24,1425,"nocturno",20-FEB-12
18,1232,"diurno",28-FEB-12
37,1159,"todos",03-MAR-12
12,1651,"diurno",10-FEB-12
17,1582,"diurno",27-FEB-12
14,1127,"nocturno",10-FEB-12
32,1634,"diurno",27-FEB-12
37,1913,"diurno",29-JAN-12
34,1916,"diurno",24-JAN-12
56,1748,"nocturno",24-FEB-12
32,1061,"nocturno",03-FEB-12
56,1367,"nocturno",25-JAN-12
55,1541,"diurno",03-FEB-12
9,1778,"diurno",06-FEB-12
19,1601,"todos",29-FEB-12
56,1065,"nocturno",04-FEB-12
1,1187,"diurno",21-JAN-12
5,1747,"nocturno",20-JAN-12
34,1065,"todos",07-FEB-12
44,1007,"diurno",24-FEB-12
32,1531,"nocturno",02-FEB-12
24,1287,"todos",23-FEB-12
43,1359,"todos",27-JAN-12
2,1077,"todos",20-JAN-12
51,1913,"todos",25-FEB-12
44,1889,"diurno",29-JAN-12
32,1579,"nocturno",11-FEB-12
12,1746,"todos",20-FEB-12
52,1919,"todos",15-FEB-12
42,1672,"diurno",01-MAR-12
16,1225,"todos",30-JAN-12
20,1024,"diurno",01-FEB-12
23,1354,"nocturno",28-FEB-12
43,1642,"diurno",18-JAN-12
53,1047,"diurno",04-MAR-12
17,1160,"diurno",15-JAN-12
25,1087,"nocturno",25-FEB-12
30,1963,"nocturno",30-JAN-12
6,1019,"todos",04-FEB-12
16,1610,"nocturno",23-JAN-12
38,1278,"diurno",29-FEB-12
13,1738,"diurno",04-MAR-12
37,1943,"diurno",12-FEB-12
52,1746,"todos",20-FEB-12
37,1484,"todos",20-JAN-12
9,1780,"diurno",30-JAN-12
8,1183,"todos",18-FEB-12
39,1821,"todos",03-MAR-12
20,1142,"todos",08-FEB-12
15,1895,"diurno",20-FEB-12
8,1020,"diurno",01-MAR-12
37,1698,"diurno",06-FEB-12
34,1932,"diurno",18-JAN-12
12,1174,"nocturno",05-FEB-12
9,1150,"todos",24-FEB-12
50,1819,"nocturno",05-FEB-12
23,1523,"diurno",19-JAN-12
9,1771,"todos",15-JAN-12
33,1794,"todos",28-FEB-12
50,1935,"diurno",24-JAN-12
43,1188,"diurno",18-JAN-12
10,1711,"todos",18-JAN-12
8,1957,"diurno",24-JAN-12
50,1094,"todos",30-JAN-12
52,1804,"todos",24-JAN-12
17,1178,"nocturno",24-JAN-12
26,1296,"nocturno",18-JAN-12
4,1369,"diurno",04-FEB-12
11,1738,"diurno",20-FEB-12
18,1816,"diurno",28-JAN-12
2,1125,"nocturno",28-JAN-12
25,1096,"nocturno",03-MAR-12
7,1543,"diurno",16-JAN-12
21,1057,"nocturno",07-FEB-12
18,1434,"nocturno",03-FEB-12
46,1864,"todos",29-JAN-12
44,1351,"diurno",20-FEB-12
32,1759,"todos",10-FEB-12
17,1717,"nocturno",24-FEB-12
23,1425,"todos",15-JAN-12
19,1624,"todos",11-FEB-12
1,1356,"diurno",07-FEB-12
10,1858,"nocturno",01-MAR-12
1,1945,"todos",25-JAN-12
1,1455,"diurno",12-FEB-12
25,1935,"diurno",03-MAR-12
8,1531,"nocturno",26-JAN-12
50,1159,"nocturno",27-FEB-12
26,1466,"diurno",22-FEB-12
23,1714,"diurno",19-JAN-12
45,1692,"diurno",17-JAN-12
29,1011,"nocturno",28-JAN-12
18,1634,"diurno",23-FEB-12
44,1307,"nocturno",27-FEB-12
41,1598,"diurno",18-JAN-12
28,1691,"todos",26-JAN-12
35,1619,"nocturno",21-JAN-12
36,1636,"diurno",07-FEB-12
4,1576,"nocturno",16-FEB-12
24,1548,"todos",20-FEB-12
44,1097,"diurno",23-JAN-12
38,1973,"diurno",18-JAN-12
49,1040,"diurno",19-JAN-12
40,1371,"todos",20-JAN-12
23,1594,"todos",17-JAN-12
23,1601,"todos",18-FEB-12
22,1272,"nocturno",23-JAN-12
36,1561,"todos",03-MAR-12
23,1335,"todos",27-JAN-12
12,1607,"todos",28-FEB-12
22,1449,"diurno",04-FEB-12
13,1680,"diurno",18-JAN-12
15,1579,"diurno",03-MAR-12
10,1310,"nocturno",16-FEB-12
17,1432,"todos",05-FEB-12
22,1872,"nocturno",06-FEB-12
26,1972,"nocturno",03-MAR-12
34,1810,"todos",27-JAN-12
8,1796,"nocturno",26-JAN-12
44,1671,"nocturno",24-FEB-12
54,1400,"diurno",04-FEB-12
27,1174,"nocturno",13-FEB-12
37,1629,"nocturno",08-FEB-12
6,1679,"diurno",08-FEB-12
5,1841,"todos",31-JAN-12
30,1740,"diurno",22-FEB-12
3,1572,"nocturno",01-MAR-12
3,1638,"nocturno",29-FEB-12
16,1731,"todos",18-JAN-12
18,1064,"diurno",20-JAN-12
51,1624,"diurno",15-FEB-12
32,1360,"nocturno",02-FEB-12
14,1324,"nocturno",30-JAN-12
48,1977,"diurno",27-FEB-12
40,1191,"nocturno",08-FEB-12
52,1057,"todos",20-FEB-12
4,1560,"todos",20-JAN-12
8,1297,"nocturno",12-FEB-12
36,1895,"diurno",31-JAN-12
5,1530,"diurno",17-JAN-12
43,1938,"diurno",22-FEB-12
29,1640,"nocturno",29-JAN-12
53,1638,"diurno",08-FEB-12
30,1895,"nocturno",20-FEB-12
40,1885,"diurno",03-MAR-12
25,1412,"todos",10-FEB-12
16,1347,"nocturno",23-FEB-12
43,1178,"nocturno",20-FEB-12
39,1754,"nocturno",10-FEB-12
47,1373,"nocturno",22-FEB-12
46,1366,"diurno",20-JAN-12
35,1733,"nocturno",28-JAN-12
24,1025,"todos",02-FEB-12
54,1658,"diurno",04-FEB-12
48,1066,"nocturno",06-FEB-12
15,1592,"diurno",20-FEB-12
10,1871,"nocturno",16-FEB-12
50,1471,"diurno",25-JAN-12
1,1969,"todos",07-FEB-12
49,1265,"nocturno",29-JAN-12
52,1840,"nocturno",01-MAR-12
6,1905,"diurno",30-JAN-12
35,1846,"todos",02-FEB-12
4,1132,"todos",28-JAN-12
6,1940,"diurno",21-JAN-12
23,1034,"todos",26-JAN-12
12,1061,"diurno",10-FEB-12
21,1343,"nocturno",20-JAN-12
43,1379,"diurno",06-FEB-12
45,1742,"nocturno",22-FEB-12
56,1806,"nocturno",18-FEB-12
50,1727,"nocturno",25-JAN-12
44,1417,"todos",17-FEB-12
17,1711,"diurno",23-FEB-12
3,1190,"diurno",25-JAN-12
31,1854,"diurno",04-FEB-12
35,1840,"todos",20-JAN-12
22,1329,"diurno",25-FEB-12
40,1133,"nocturno",11-FEB-12
50,1642,"todos",07-FEB-12
49,1189,"nocturno",26-JAN-12
47,1005,"diurno",24-JAN-12
7,1361,"nocturno",17-JAN-12
8,1135,"nocturno",01-MAR-12
55,1989,"diurno",04-MAR-12
16,1619,"diurno",27-FEB-12
24,1009,"nocturno",28-FEB-12
48,1454,"todos",20-FEB-12
8,1176,"diurno",19-JAN-12
7,1716,"diurno",06-FEB-12
14,1495,"todos",20-FEB-12
19,1362,"todos",03-MAR-12
10,1506,"nocturno",02-FEB-12
41,1261,"diurno",26-JAN-12
32,1056,"todos",01-MAR-12
16,1959,"todos",25-JAN-12
24,1246,"nocturno",25-FEB-12
39,1084,"nocturno",03-FEB-12
7,1599,"todos",22-JAN-12
51,1044,"todos",12-FEB-12
52,1503,"todos",15-FEB-12
12,1138,"todos",18-JAN-12
10,1482,"diurno",31-JAN-12
23,1795,"nocturno",30-JAN-12
11,1568,"nocturno",20-JAN-12
40,1753,"nocturno",02-FEB-12
17,1806,"todos",04-FEB-12
22,1109,"diurno",20-JAN-12
39,1509,"todos",21-JAN-12
29,1242,"todos",02-FEB-12
26,1350,"todos",01-MAR-12
48,1800,"diurno",25-JAN-12
51,1915,"nocturno",23-JAN-12
46,1391,"nocturno",29-FEB-12
41,1130,"todos",31-JAN-12
17,1368,"nocturno",28-JAN-12
1,1071,"nocturno",02-FEB-12
2,1382,"todos",22-FEB-12
40,1986,"todos",20-JAN-12
37,1612,"todos",17-FEB-12
48,1527,"nocturno",01-FEB-12
40,1823,"nocturno",04-FEB-12
13,1480,"nocturno",20-FEB-12
17,1670,"nocturno",20-JAN-12
43,1564,"todos",22-JAN-12
54,1911,"diurno",15-JAN-12
47,1033,"todos",17-FEB-12
38,1154,"todos",11-FEB-12
52,1226,"todos",20-JAN-12
15,1832,"nocturno",25-JAN-12
17,1814,"nocturno",24-FEB-12
21,1921,"diurno",03-FEB-12
49,1642,"diurno",29-JAN-12
45,1990,"nocturno",13-FEB-12
1,1472,"diurno",25-FEB-12
46,1616,"diurno",01-MAR-12
10,1885,"nocturno",13-FEB-12
31,1445,"todos",06-FEB-12
3,1307,"todos",02-FEB-12
38,1589,"todos",25-JAN-12
56,1209,"todos",11-FEB-12
32,1130,"nocturno",25-JAN-12
6,1422,"nocturno",06-FEB-12
1,1763,"nocturno",18-FEB-12
45,1694,"diurno",30-JAN-12
4,1884,"diurno",12-FEB-12
5,1920,"diurno",04-FEB-12
18,1620,"todos",17-FEB-12
34,1693,"nocturno",16-JAN-12
15,1631,"nocturno",27-FEB-12
16,1096,"diurno",01-FEB-12
10,1682,"diurno",24-JAN-12
8,1887,"diurno",04-FEB-12
25,1297,"nocturno",04-FEB-12
40,1498,"diurno",20-JAN-12
45,1005,"diurno",29-FEB-12
36,1487,"nocturno",22-FEB-12
36,1990,"todos",03-MAR-12
15,1379,"nocturno",03-MAR-12
8,1164,"diurno",17-FEB-12
27,1045,"nocturno",26-JAN-12
26,1937,"nocturno",19-JAN-12
19,1014,"nocturno",20-FEB-12
30,1260,"nocturno",23-FEB-12
36,1413,"todos",22-FEB-12
39,1666,"todos",06-FEB-12
52,1407,"todos",01-FEB-12
11,1412,"todos",15-FEB-12
51,1324,"todos",17-FEB-12
50,1943,"diurno",23-FEB-12
12,1871,"nocturno",20-JAN-12
11,1267,"todos",06-FEB-12
49,1093,"diurno",02-FEB-12
42,1977,"diurno",05-FEB-12
56,1991,"todos",10-FEB-12
20,1007,"nocturno",25-JAN-12
41,1962,"diurno",06-FEB-12
32,1356,"diurno",04-FEB-12
7,1463,"diurno",31-JAN-12
24,1359,"todos",10-FEB-12
44,1564,"nocturno",18-FEB-12
27,1256,"todos",24-JAN-12
5,1309,"nocturno",07-FEB-12
16,1116,"nocturno",25-JAN-12
52,1018,"diurno",16-JAN-12
38,1395,"nocturno",27-FEB-12
33,1977,"todos",12-FEB-12
34,1654,"nocturno",12-FEB-12
34,1150,"nocturno",15-JAN-12
26,1243,"nocturno",04-FEB-12
54,1822,"nocturno",06-FEB-12
11,1958,"nocturno",10-FEB-12
55,1356,"nocturno",16-JAN-12
19,1986,"todos",10-FEB-12
3,1452,"diurno",13-FEB-12
3,1648,"todos",20-JAN-12
19,1575,"todos",02-FEB-12
47,1742,"todos",18-FEB-12
44,1468,"nocturno",24-JAN-12
6,1512,"nocturno",25-FEB-12
50,1903,"diurno",29-JAN-12
23,1534,"diurno",07-FEB-12
42,1079,"diurno",03-MAR-12
25,1045,"diurno",20-FEB-12
11,1515,"diurno",20-JAN-12
4,1087,"nocturno",24-JAN-12
24,1482,"nocturno",01-MAR-12
26,1132,"nocturno",30-JAN-12
33,1945,"diurno",30-JAN-12
13,1762,"diurno",06-FEB-12
16,1848,"diurno",16-FEB-12
8,1317,"todos",03-FEB-12
48,1432,"diurno",25-FEB-12
36,1097,"diurno",02-FEB-12
32,1505,"diurno",18-JAN-12
36,1906,"todos",22-JAN-12
40,1924,"diurno",23-FEB-12
54,1698,"diurno",28-FEB-12
25,1663,"todos",05-FEB-12
13,1873,"diurno",07-FEB-12
35,1436,"nocturno",02-FEB-12
4,1617,"nocturno",18-JAN-12
13,1979,"todos",04-MAR-12
1,1402,"todos",11-FEB-12
16,1559,"todos",15-FEB-12
40,1454,"nocturno",15-JAN-12
34,1893,"diurno",11-FEB-12
31,1376,"todos",04-FEB-12
11,1731,"diurno",18-JAN-12
46,1964,"diurno",16-JAN-12
3,1228,"todos",04-MAR-12
41,1496,"todos",23-JAN-12
31,1537,"diurno",13-FEB-12
6,1037,"diurno",26-JAN-12
33,1268,"nocturno",04-MAR-12
44,1536,"nocturno",18-JAN-12
7,1736,"todos",20-FEB-12
26,1762,"todos",28-FEB-12
7,1153,"diurno",24-FEB-12
15,1353,"todos",02-FEB-12
27,1165,"diurno",05-FEB-12
40,1512,"nocturno",24-JAN-12
39,1412,"diurno",28-JAN-12
47,1154,"nocturno",10-FEB-12
47,1013,"todos",25-JAN-12
19,1511,"todos",15-FEB-12
13,1120,"diurno",17-FEB-12
3,1511,"diurno",20-FEB-12
25,1987,"diurno",28-FEB-12
43,1428,"diurno",16-JAN-12
21,1181,"nocturno",06-FEB-12
1,1636,"diurno",27-FEB-12
30,1853,"nocturno",10-FEB-12
15,1456,"todos",20-FEB-12
50,1250,"todos",20-FEB-12
52,1408,"diurno",25-FEB-12
36,1845,"nocturno",29-FEB-12
29,1405,"diurno",22-FEB-12
56,1775,"todos",02-FEB-12
35,1648,"todos",03-FEB-12
43,1471,"nocturno",08-FEB-12
54,1297,"diurno",18-FEB-12
54,1159,"todos",31-JAN-12
37,1182,"todos",17-FEB-12
30,1966,"todos",18-FEB-12
5,1115,"diurno",17-JAN-12
1,1008,"nocturno",05-FEB-12
5,1427,"todos",02-FEB-12
26,1157,"todos",01-MAR-12
6,1994,"diurno",13-FEB-12
30,1573,"nocturno",10-FEB-12
16,1593,"diurno",26-JAN-12
42,1453,"nocturno",16-JAN-12
43,1836,"nocturno",31-JAN-12
5,1308,"todos",27-FEB-12
50,1784,"nocturno",02-FEB-12
55,1083,"nocturno",06-FEB-12
41,1435,"todos",23-FEB-12
37,1640,"diurno",20-JAN-12
1,1250,"todos",29-JAN-12
12,1246,"diurno",07-FEB-12
56,1961,"diurno",18-FEB-12
31,1661,"nocturno",07-FEB-12
26,1026,"diurno",16-FEB-12
17,1019,"diurno",29-JAN-12
40,1026,"diurno",17-FEB-12
32,1900,"todos",30-JAN-12
54,1588,"nocturno",16-FEB-12
11,1562,"todos",03-FEB-12
52,1172,"nocturno",25-JAN-12
41,1527,"todos",29-FEB-12
47,1363,"nocturno",19-JAN-12
41,1898,"diurno",18-FEB-12
4,1278,"diurno",20-FEB-12
35,1168,"todos",04-MAR-12
21,1991,"todos",15-FEB-12
5,1071,"nocturno",20-JAN-12
4,1097,"todos",05-FEB-12
3,1707,"nocturno",30-JAN-12
55,1642,"diurno",13-FEB-12
4,1901,"diurno",26-JAN-12
20,1551,"nocturno",17-FEB-12
26,1351,"todos",01-MAR-12
1,1184,"diurno",29-JAN-12
49,1322,"diurno",23-FEB-12
14,1943,"diurno",22-FEB-12
27,1956,"diurno",17-FEB-12
19,1093,"todos",26-JAN-12
23,1455,"todos",19-JAN-12
45,1187,"nocturno",17-FEB-12
43,1677,"todos",24-JAN-12
24,1795,"todos",26-JAN-12
32,1950,"nocturno",20-FEB-12
17,1400,"diurno",06-FEB-12
31,1111,"todos",13-FEB-12
32,1654,"nocturno",03-FEB-12
19,1073,"diurno",02-FEB-12
16,1392,"todos",29-JAN-12
41,1453,"nocturno",05-FEB-12
29,1068,"nocturno",28-FEB-12
47,1044,"nocturno",27-FEB-12
6,1518,"todos",29-FEB-12
39,1156,"todos",22-JAN-12
18,1213,"diurno",17-FEB-12
14,1139,"diurno",29-JAN-12
52,1419,"nocturno",16-FEB-12
47,1586,"nocturno",02-FEB-12
30,1905,"nocturno",21-JAN-12
44,1039,"diurno",13-FEB-12
22,1139,"diurno",01-MAR-12
38,1193,"nocturno",15-FEB-12
32,1096,"nocturno",07-FEB-12
19,1930,"nocturno",28-FEB-12
42,1122,"todos",04-FEB-12
32,1673,"diurno",04-FEB-12
31,1491,"todos",17-JAN-12
14,1870,"todos",27-JAN-12
31,1581,"todos",07-FEB-12
19,1647,"diurno",22-JAN-12
9,1810,"todos",15-FEB-12
52,1893,"diurno",01-MAR-12
49,1762,"todos",29-JAN-12
11,1335,"nocturno",23-FEB-12
5,1158,"diurno",23-FEB-12
12,1377,"nocturno",16-FEB-12
1,1566,"todos",25-FEB-12
38,1735,"nocturno",30-JAN-12
29,1041,"todos",20-JAN-12
2,1166,"nocturno",20-JAN-12
50,1067,"nocturno",29-FEB-12
53,1808,"todos",13-FEB-12
3,1501,"nocturno",19-JAN-12
26,1940,"diurno",13-FEB-12
38,1399,"todos",22-JAN-12
55,1170,"diurno",27-FEB-12
12,1352,"diurno",21-JAN-12
19,1528,"todos",31-JAN-12
16,1777,"todos",18-FEB-12
48,1755,"todos",18-JAN-12
31,1395,"diurno",04-MAR-12
28,1400,"nocturno",15-JAN-12
21,1129,"diurno",01-MAR-12
32,1549,"todos",04-FEB-12
41,1965,"diurno",18-FEB-12
41,1462,"todos",06-FEB-12
46,1404,"nocturno",27-FEB-12
55,1169,"todos",04-FEB-12
38,1588,"todos",02-FEB-12
37,1461,"todos",07-FEB-12
41,1164,"diurno",02-FEB-12
6,1620,"todos",20-FEB-12
24,1329,"todos",23-JAN-12
32,1958,"nocturno",16-FEB-12
50,1052,"todos",11-FEB-12
35,1688,"todos",25-JAN-12
39,1607,"todos",22-FEB-12
8,1154,"diurno",01-MAR-12
42,1579,"diurno",28-JAN-12
16,1717,"todos",20-JAN-12
9,1750,"todos",02-FEB-12
1,1822,"diurno",01-MAR-12
27,1544,"todos",18-JAN-12
27,1026,"diurno",23-FEB-12
49,1908,"diurno",16-JAN-12
4,1040,"diurno",20-JAN-12
8,1829,"diurno",25-JAN-12
47,1058,"todos",04-FEB-12
32,1858,"todos",22-JAN-12
35,1904,"diurno",30-JAN-12
38,1331,"nocturno",26-JAN-12
30,1799,"nocturno",02-FEB-12
5,1182,"nocturno",26-JAN-12
56,1762,"todos",04-FEB-12
34,1512,"diurno",05-FEB-12
44,1947,"todos",13-FEB-12
55,1326,"diurno",26-JAN-12
51,1442,"todos",19-JAN-12
34,1090,"diurno",05-FEB-12
54,1323,"diurno",22-JAN-12
41,1036,"nocturno",23-FEB-12
31,1986,"nocturno",29-JAN-12
49,1350,"diurno",25-JAN-12
47,1056,"todos",08-FEB-12
33,1677,"diurno",20-JAN-12
10,1394,"nocturno",10-FEB-12
6,1589,"diurno",27-JAN-12
33,1004,"diurno",18-FEB-12
51,1927,"todos",15-FEB-12
29,1859,"todos",08-FEB-12
33,1189,"nocturno",15-FEB-12
50,1941,"todos",01-FEB-12
47,1350,"nocturno",16-FEB-12
40,1025,"diurno",12-FEB-12
37,1811,"nocturno",29-JAN-12
35,1992,"nocturno",06-FEB-12
51,1346,"diurno",28-JAN-12
1,1724,"nocturno",24-FEB-12
20,1237,"todos",01-FEB-12
49,1823,"nocturno",24-FEB-12
47,1990,"nocturno",15-FEB-12
5,1744,"todos",15-JAN-12
29,1316,"todos",20-FEB-12
26,1085,"nocturno",29-JAN-12
56,1240,"nocturno",08-FEB-12
53,1561,"nocturno",02-FEB-12
43,1609,"todos",29-JAN-12
22,1020,"diurno",17-FEB-12
51,1198,"todos",25-FEB-12
5,1861,"nocturno",16-FEB-12
1,1866,"diurno",28-FEB-12
15,1698,"nocturno",29-JAN-12
8,1799,"nocturno",25-FEB-12
47,1829,"todos",25-FEB-12
55,1166,"diurno",28-JAN-12
1,1430,"todos",01-FEB-12
26,1595,"todos",02-FEB-12
39,1273,"diurno",12-FEB-12
4,1118,"todos",27-FEB-12
